---- Page: "Transient"
---- Graph: "Transient"
---- Left Axis: LINEAR "Voltage (V)"
---- Bottom Axis: LINEAR "Time (s)"
---- Trace: 1 LEFT BOTTOM "V(1) | V(PR4)"
1.001282000000e-03	2.500011232876e+01
1.001292000000e-03	2.500011375194e+01
1.001302000000e-03	2.500011516304e+01
1.001312000000e-03	2.500011656217e+01
1.001322000000e-03	2.500011794940e+01
1.001332000000e-03	2.500011932482e+01
1.001342000000e-03	2.500012068852e+01
1.001352000000e-03	2.500012204059e+01
1.001362000000e-03	2.500012338111e+01
1.001372000000e-03	2.500012471017e+01
1.001382000000e-03	2.500012602785e+01
1.001392000000e-03	2.500012733423e+01
1.001402000000e-03	2.500012862939e+01
1.001412000000e-03	2.500012991343e+01
1.001422000000e-03	2.500013118641e+01
1.001432000000e-03	2.500013244843e+01
1.001442000000e-03	2.500013369955e+01
1.001452000000e-03	2.500013493987e+01
1.001462000000e-03	2.500013616946e+01
1.001472000000e-03	2.500013738839e+01
1.001482000000e-03	2.500013859675e+01
1.001492000000e-03	2.500013979461e+01
1.001502000000e-03	2.500014098205e+01
1.001512000000e-03	2.500014215915e+01
1.001522000000e-03	2.500014332597e+01
1.001532000000e-03	2.500014448261e+01
1.001542000000e-03	2.500014562912e+01
1.001552000000e-03	2.500014676559e+01
1.001562000000e-03	2.500014789209e+01
1.001572000000e-03	2.500014900868e+01
1.001582000000e-03	2.500015011545e+01
1.001592000000e-03	2.500015121247e+01
1.001602000000e-03	2.500015229979e+01
1.001612000000e-03	2.500015337751e+01
1.001622000000e-03	2.500015444568e+01
1.001632000000e-03	2.500015550437e+01
1.001642000000e-03	2.500015655366e+01
1.001652000000e-03	2.500015759361e+01
1.001662000000e-03	2.500015862430e+01
1.001672000000e-03	2.500015964578e+01
1.001682000000e-03	2.500016065813e+01
1.001692000000e-03	2.500016166140e+01
1.001702000000e-03	2.500016265568e+01
1.001712000000e-03	2.500016364102e+01
1.001722000000e-03	2.500016461749e+01
1.001732000000e-03	2.500016558515e+01
1.001742000000e-03	2.500016654407e+01
1.001752000000e-03	2.500016749430e+01
1.001762000000e-03	2.500016843593e+01
1.001772000000e-03	2.500016936899e+01
1.001782000000e-03	2.500017029357e+01
1.001792000000e-03	2.500017120972e+01
1.001802000000e-03	2.500017211750e+01
1.001812000000e-03	2.500017301697e+01
1.001822000000e-03	2.500017390819e+01
1.001832000000e-03	2.500017479123e+01
1.001842000000e-03	2.500017566614e+01
1.001852000000e-03	2.500017653298e+01
1.001862000000e-03	2.500017739181e+01
1.001872000000e-03	2.500017824269e+01
1.001882000000e-03	2.500017908567e+01
1.001892000000e-03	2.500017992082e+01
1.001902000000e-03	2.500018074819e+01
1.001912000000e-03	2.500018156784e+01
1.001922000000e-03	2.500018237982e+01
1.001932000000e-03	2.500018318419e+01
1.001942000000e-03	2.500018398100e+01
1.001952000000e-03	2.500018477031e+01
1.001962000000e-03	2.500018555218e+01
1.001972000000e-03	2.500018632665e+01
1.001982000000e-03	2.500018709378e+01
1.001992000000e-03	2.500018785363e+01
1.002002000000e-03	2.500018860625e+01
1.002012000000e-03	2.500018935169e+01
1.002022000000e-03	2.500019009000e+01
1.002032000000e-03	2.500019082123e+01
1.002042000000e-03	2.500019154544e+01
1.002052000000e-03	2.500019226268e+01
1.002062000000e-03	2.500019297299e+01
1.002072000000e-03	2.500019367644e+01
1.002082000000e-03	2.500019437306e+01
1.002092000000e-03	2.500019506291e+01
1.002102000000e-03	2.500019574603e+01
1.002112000000e-03	2.500019642249e+01
1.002122000000e-03	2.500019709231e+01
1.002132000000e-03	2.500019775556e+01
1.002142000000e-03	2.500019841228e+01
1.002152000000e-03	2.500019906251e+01
1.002162000000e-03	2.500019970632e+01
1.002172000000e-03	2.500020034373e+01
1.002182000000e-03	2.500020097480e+01
1.002192000000e-03	2.500020159958e+01
1.002202000000e-03	2.500020221811e+01
1.002212000000e-03	2.500020283043e+01
1.002222000000e-03	2.500020343659e+01
1.002232000000e-03	2.500020403664e+01
1.002242000000e-03	2.500020463063e+01
1.002252000000e-03	2.500020521858e+01
1.002262000000e-03	2.500020580056e+01
1.002272000000e-03	2.500020637659e+01
1.002282000000e-03	2.500020694674e+01
1.002292000000e-03	2.500020751103e+01
1.002302000000e-03	2.500020806951e+01
1.002312000000e-03	2.500015730105e+01
1.002322000000e-03	2.499971404594e+01
1.002332000000e-03	2.499882259982e+01
1.002342000000e-03	2.499750840454e+01
1.002351500000e-03	2.499588340835e+01
1.002361500000e-03	2.499379796641e+01
1.002371500000e-03	2.499134568915e+01
1.002381500000e-03	2.498854350542e+01
1.002391500000e-03	2.498540681683e+01
1.002401500000e-03	2.498194982200e+01
1.002411500000e-03	2.497818547227e+01
1.002421500000e-03	2.497412580711e+01
1.002431500000e-03	2.496978187900e+01
1.002441500000e-03	2.496516403478e+01
1.002451500000e-03	2.496028182210e+01
1.002461500000e-03	2.495514423115e+01
1.002471500000e-03	2.494975959211e+01
1.002481500000e-03	2.494413578787e+01
1.002491500000e-03	2.493828014799e+01
1.002501500000e-03	2.493219963897e+01
1.002511500000e-03	2.492590075781e+01
1.002521500000e-03	2.491938970417e+01
1.002531500000e-03	2.491267227527e+01
1.002541500000e-03	2.490575402292e+01
1.002551500000e-03	2.489864015093e+01
1.002561500000e-03	2.489133565922e+01
1.002571500000e-03	2.488384524442e+01
1.002581500000e-03	2.487617343273e+01
1.002591500000e-03	2.486832448415e+01
1.002601500000e-03	2.486030251551e+01
1.002611500000e-03	2.485211140845e+01
1.002621500000e-03	2.484375492382e+01
1.002631500000e-03	2.483523661343e+01
1.002641500000e-03	2.482655992675e+01
1.002651500000e-03	2.481772812650e+01
1.002661500000e-03	2.480874438836e+01
1.002671500000e-03	2.479961172032e+01
1.002681500000e-03	2.479033305615e+01
1.002691500000e-03	2.478091117835e+01
1.002701500000e-03	2.477134880592e+01
1.002711500000e-03	2.476164852088e+01
1.002721500000e-03	2.475181285076e+01
1.002731500000e-03	2.474184419857e+01
1.002741500000e-03	2.473174492048e+01
1.002751500000e-03	2.472151725903e+01
1.002761500000e-03	2.471116341643e+01
1.002771500000e-03	2.470068549085e+01
1.002781500000e-03	2.469008554570e+01
1.002791500000e-03	2.467936554883e+01
1.002801500000e-03	2.466852743807e+01
1.002811500000e-03	2.465757306325e+01
1.002821500000e-03	2.464650424824e+01
1.002831500000e-03	2.463532273564e+01
1.002841500000e-03	2.462403024559e+01
1.002851500000e-03	2.461262842301e+01
1.002861500000e-03	2.460111889335e+01
1.002871500000e-03	2.458950321226e+01
1.002881500000e-03	2.457778291856e+01
1.002891500000e-03	2.456595948609e+01
1.002901500000e-03	2.455403437417e+01
1.002911500000e-03	2.454200898155e+01
1.002921500000e-03	2.452988469440e+01
1.002931500000e-03	2.451766284231e+01
1.002941500000e-03	2.450534474404e+01
1.002951500000e-03	2.449293166536e+01
1.002961500000e-03	2.448042486271e+01
1.002971500000e-03	2.446782554287e+01
1.002981500000e-03	2.445513490458e+01
1.002991500000e-03	2.444235409992e+01
1.003001500000e-03	2.442948427407e+01
1.003011500000e-03	2.441652652835e+01
1.003021500000e-03	2.440348195815e+01
1.003031500000e-03	2.439035161752e+01
1.003041500000e-03	2.437713655550e+01
1.003051500000e-03	2.436383778207e+01
1.003061500000e-03	2.435045630299e+01
1.003071500000e-03	2.433699308711e+01
1.003081500000e-03	2.432344909972e+01
1.003091500000e-03	2.430982527121e+01
1.003101500000e-03	2.429612252895e+01
1.003111500000e-03	2.428234176726e+01
1.003121500000e-03	2.426848387801e+01
1.003131500000e-03	2.425454972164e+01
1.003141500000e-03	2.424054015664e+01
1.003151500000e-03	2.422645601163e+01
1.003161500000e-03	2.421229811368e+01
1.003171500000e-03	2.419806726147e+01
1.003181500000e-03	2.418376425245e+01
1.003191500000e-03	2.416938985707e+01
1.003201500000e-03	2.415494484485e+01
1.003211500000e-03	2.414042995956e+01
1.003221500000e-03	2.412584594433e+01
1.003231500000e-03	2.411119351773e+01
1.003241500000e-03	2.409647339791e+01
1.003251500000e-03	2.408168627958e+01
1.003261500000e-03	2.406683285724e+01
1.003271500000e-03	2.405191380297e+01
1.003281500000e-03	2.403692978882e+01
1.003291500000e-03	2.402188146541e+01
1.003301500000e-03	2.400676948349e+01
1.003311500000e-03	2.399159447328e+01
1.003321500000e-03	2.397635706526e+01
1.003331500000e-03	2.396105787025e+01
1.003341500000e-03	2.394569749944e+01
1.003351500000e-03	2.393027654517e+01
1.003361500000e-03	2.391479560028e+01
1.003371500000e-03	2.389925523946e+01
1.003381500000e-03	2.388365603802e+01
1.003391500000e-03	2.386799855387e+01
1.003401500000e-03	2.385228334556e+01
1.003411500000e-03	2.383651095493e+01
1.003421500000e-03	2.382068192456e+01
1.003431500000e-03	2.380479678090e+01
1.003441500000e-03	2.378885605123e+01
1.003451500000e-03	2.377286024732e+01
1.003461500000e-03	2.375680988177e+01
1.003471500000e-03	2.374070545227e+01
1.003481500000e-03	2.372454745739e+01
1.003491500000e-03	2.370833638128e+01
1.003501500000e-03	2.369207270904e+01
1.003511500000e-03	2.367575691188e+01
1.003521500000e-03	2.365938946193e+01
1.003531500000e-03	2.364297081796e+01
1.003541500000e-03	2.362650143968e+01
1.003551500000e-03	2.360998177386e+01
1.003561500000e-03	2.359341226826e+01
1.003571500000e-03	2.357679335813e+01
1.003581500000e-03	2.356012547972e+01
1.003591500000e-03	2.354340905719e+01
1.003601500000e-03	2.352664451571e+01
1.003611500000e-03	2.350983226874e+01
1.003621500000e-03	2.349297273076e+01
1.003631500000e-03	2.347606630493e+01
1.003641500000e-03	2.345911339541e+01
1.003651500000e-03	2.344211439543e+01
1.003661500000e-03	2.342506969919e+01
1.003671500000e-03	2.340797969031e+01
1.003681500000e-03	2.339084475339e+01
1.003691500000e-03	2.337366526276e+01
1.003701500000e-03	2.335644159372e+01
1.003711500000e-03	2.333917411163e+01
1.003721500000e-03	2.332186318281e+01
1.003731500000e-03	2.330450916393e+01
1.003741500000e-03	2.328711241263e+01
1.003751500000e-03	2.326967327715e+01
1.003761500000e-03	2.325219210670e+01
1.003771500000e-03	2.323466924140e+01
1.003781500000e-03	2.321710502230e+01
1.003791500000e-03	2.319949978160e+01
1.003801500000e-03	2.318185385246e+01
1.003811500000e-03	2.316416755942e+01
1.003821500000e-03	2.314644122795e+01
1.003831500000e-03	2.312867517518e+01
1.003841500000e-03	2.311086971912e+01
1.003851500000e-03	2.309302516968e+01
1.003861500000e-03	2.307514183766e+01
1.003871500000e-03	2.305722002595e+01
1.003881500000e-03	2.303926003831e+01
1.003891500000e-03	2.302126217083e+01
1.003901500000e-03	2.300322672044e+01
1.003911500000e-03	2.298515397661e+01
1.003921500000e-03	2.296704422963e+01
1.003931500000e-03	2.294889776250e+01
1.003941500000e-03	2.293071485908e+01
1.003951500000e-03	2.291249579610e+01
1.003961500000e-03	2.289424085110e+01
1.003971500000e-03	2.287595029471e+01
1.003981500000e-03	2.285762439837e+01
1.003991500000e-03	2.283926342674e+01
1.004001500000e-03	2.282086764529e+01
1.004011500000e-03	2.280243731290e+01
1.004021500000e-03	2.278397268920e+01
1.004031500000e-03	2.276547402742e+01
1.004041500000e-03	2.274694158154e+01
1.004051500000e-03	2.272837559926e+01
1.004061500000e-03	2.270977632902e+01
1.004071500000e-03	2.269114401316e+01
1.004081500000e-03	2.267247889471e+01
1.004091500000e-03	2.265378121074e+01
1.004101500000e-03	2.263505119904e+01
1.004111500000e-03	2.261628909155e+01
1.004121500000e-03	2.259749512090e+01
1.004131500000e-03	2.257866951401e+01
1.004141500000e-03	2.255981249849e+01
1.004151500000e-03	2.254092429638e+01
1.004161500000e-03	2.252200513036e+01
1.004171500000e-03	2.250305521769e+01
1.004181500000e-03	2.248407477625e+01
1.004191500000e-03	2.246506401860e+01
1.004201500000e-03	2.244602315795e+01
1.004211500000e-03	2.242695240227e+01
1.004221500000e-03	2.240785196015e+01
1.004231500000e-03	2.238872203512e+01
1.004241500000e-03	2.236956283126e+01
1.004251500000e-03	2.235037454771e+01
1.004261500000e-03	2.233115738415e+01
1.004271500000e-03	2.231191153541e+01
1.004281500000e-03	2.229263719688e+01
1.004291500000e-03	2.227333455919e+01
1.004301500000e-03	2.225400381350e+01
1.004311500000e-03	2.223464514631e+01
1.004321500000e-03	2.221525874464e+01
1.004331500000e-03	2.219584479097e+01
1.004341500000e-03	2.217640346827e+01
1.004351500000e-03	2.215693495506e+01
1.004361500000e-03	2.213743943031e+01
1.004371500000e-03	2.211791706868e+01
1.004381500000e-03	2.209836804525e+01
1.004391500000e-03	2.207879253085e+01
1.004401500000e-03	2.205919069676e+01
1.004411500000e-03	2.203956271008e+01
1.004421500000e-03	2.201990873832e+01
1.004431500000e-03	2.200022894491e+01
1.004441500000e-03	2.198052349371e+01
1.004451500000e-03	2.196079254454e+01
1.004461500000e-03	2.194103625763e+01
1.004471500000e-03	2.192125478929e+01
1.004481500000e-03	2.190144829620e+01
1.004491500000e-03	2.188161693120e+01
1.004501500000e-03	2.186176084749e+01
1.004511500000e-03	2.184188019449e+01
1.004521500000e-03	2.182197512199e+01
1.004531500000e-03	2.180204577607e+01
1.004541500000e-03	2.178209230315e+01
1.004551500000e-03	2.176211484602e+01
1.004561500000e-03	2.174211354779e+01
1.004571500000e-03	2.172208854803e+01
1.004581500000e-03	2.170203998661e+01
1.004591500000e-03	2.168196799989e+01
1.004601500000e-03	2.166187272457e+01
1.004611500000e-03	2.164175429390e+01
1.004621500000e-03	2.162161284140e+01
1.004631500000e-03	2.160144849727e+01
1.004641500000e-03	2.158126139196e+01
1.004651500000e-03	2.156105165260e+01
1.004661500000e-03	2.154081940663e+01
1.004671500000e-03	2.152056477822e+01
1.004681500000e-03	2.150028789179e+01
1.004691500000e-03	2.147998886858e+01
1.004701500000e-03	2.145966783009e+01
1.004711500000e-03	2.143932489468e+01
1.004721500000e-03	2.141896018092e+01
1.004731500000e-03	2.139857380435e+01
1.004741500000e-03	2.137816588071e+01
1.004751500000e-03	2.135773652272e+01
1.004761500000e-03	2.133728584330e+01
1.004771500000e-03	2.131681395244e+01
1.004781500000e-03	2.129632096030e+01
1.004791500000e-03	2.127580697413e+01
1.004801500000e-03	2.125527210138e+01
1.004811500000e-03	2.123471644663e+01
1.004821500000e-03	2.121414011464e+01
1.004831500000e-03	2.119354320736e+01
1.004841500000e-03	2.117292582690e+01
1.004851500000e-03	2.115228807262e+01
1.004861500000e-03	2.113163004401e+01
1.004871500000e-03	2.111095183788e+01
1.004881500000e-03	2.109025355116e+01
1.004891500000e-03	2.106953527811e+01
1.004901500000e-03	2.104879711314e+01
1.004911500000e-03	2.102803914803e+01
1.004921500000e-03	2.100726147467e+01
1.004931500000e-03	2.098646418240e+01
1.004941500000e-03	2.096564736064e+01
1.004951500000e-03	2.094481109629e+01
1.004961500000e-03	2.092395547637e+01
1.004971500000e-03	2.090308058539e+01
1.004981500000e-03	2.088218650794e+01
1.004991500000e-03	2.086127332618e+01
1.005001500000e-03	2.084034112235e+01
1.005011500000e-03	2.081938997627e+01
1.005021500000e-03	2.079841996785e+01
1.005031500000e-03	2.077743117461e+01
1.005041500000e-03	2.075642367414e+01
1.005051500000e-03	2.073539754170e+01
1.005061500000e-03	2.071435285261e+01
1.005071500000e-03	2.069328967988e+01
1.005081500000e-03	2.067220809659e+01
1.005091500000e-03	2.065110817354e+01
1.005101500000e-03	2.062998998157e+01
1.005111500000e-03	2.060885358931e+01
1.005121500000e-03	2.058769906541e+01
1.005131500000e-03	2.056652647633e+01
1.005141500000e-03	2.054533588855e+01
1.005151500000e-03	2.052412736642e+01
1.005161500000e-03	2.050290097426e+01
1.005171500000e-03	2.048165677431e+01
1.005181500000e-03	2.046039482879e+01
1.005191500000e-03	2.043911519784e+01
1.005201500000e-03	2.041781794160e+01
1.005211500000e-03	2.039650311815e+01
1.005221500000e-03	2.037517078557e+01
1.005231500000e-03	2.035382099989e+01
1.005241500000e-03	2.033245381716e+01
1.005251500000e-03	2.031106929140e+01
1.005261500000e-03	2.028966747662e+01
1.005271500000e-03	2.026824842486e+01
1.005281500000e-03	2.024681218815e+01
1.005291500000e-03	2.022535881655e+01
1.005301500000e-03	2.020388836011e+01
1.005311500000e-03	2.018240086695e+01
1.005321500000e-03	2.016089638517e+01
1.005331500000e-03	2.013937496096e+01
1.005341500000e-03	2.011783664049e+01
1.005351500000e-03	2.009628146804e+01
1.005361500000e-03	2.007470948787e+01
1.005371500000e-03	2.005312074239e+01
1.005381500000e-03	2.003151527396e+01
1.005391500000e-03	2.000989312313e+01
1.005401500000e-03	1.998825433037e+01
1.005411500000e-03	1.996659893440e+01
1.005421500000e-03	1.994492697385e+01
1.005431500000e-03	1.992323848559e+01
1.005441500000e-03	1.990153350643e+01
1.005451500000e-03	1.987981207144e+01
1.005461500000e-03	1.985807421561e+01
1.005471500000e-03	1.983631997221e+01
1.005481500000e-03	1.981454937445e+01
1.005491500000e-03	1.979276245382e+01
1.005501500000e-03	1.977095924175e+01
1.005511500000e-03	1.974913976799e+01
1.005521500000e-03	1.972730406220e+01
1.005531500000e-03	1.970545215239e+01
1.005541500000e-03	1.968358406648e+01
1.005551500000e-03	1.966169983076e+01
1.005561500000e-03	1.963979947144e+01
1.005571500000e-03	1.961788301309e+01
1.005581500000e-03	1.959595048021e+01
1.005591500000e-03	1.957400189569e+01
1.005601500000e-03	1.955203728233e+01
1.005611500000e-03	1.953005666137e+01
1.005621500000e-03	1.950806005391e+01
1.005631500000e-03	1.948604747953e+01
1.005641500000e-03	1.946401895769e+01
1.005651500000e-03	1.944197450633e+01
1.005661500000e-03	1.941991414325e+01
1.005671500000e-03	1.939783788477e+01
1.005681500000e-03	1.937574574707e+01
1.005691500000e-03	1.935363774486e+01
1.005701500000e-03	1.933151389269e+01
1.005711500000e-03	1.930937420368e+01
1.005721500000e-03	1.928721869080e+01
1.005731500000e-03	1.926504736556e+01
1.005741500000e-03	1.924286023936e+01
1.005751500000e-03	1.922065732216e+01
1.005761500000e-03	1.919843862376e+01
1.005771500000e-03	1.917620415258e+01
1.005781500000e-03	1.915395391688e+01
1.005791500000e-03	1.913168792352e+01
1.005801500000e-03	1.910940617923e+01
1.005811500000e-03	1.908710868934e+01
1.005821500000e-03	1.906479545906e+01
1.005831500000e-03	1.904246649220e+01
1.005841500000e-03	1.902012179246e+01
1.005851500000e-03	1.899776136217e+01
1.005861500000e-03	1.897538520351e+01
1.005871500000e-03	1.895299331732e+01
1.005881500000e-03	1.893058570431e+01
1.005891500000e-03	1.890816236386e+01
1.005901500000e-03	1.888572329519e+01
1.005911500000e-03	1.886326849622e+01
1.005921500000e-03	1.884079796473e+01
1.005931500000e-03	1.881831169718e+01
1.005941500000e-03	1.879580968991e+01
1.005951500000e-03	1.877329193795e+01
1.005961500000e-03	1.875075843621e+01
1.005971500000e-03	1.872820917831e+01
1.005981500000e-03	1.870564415773e+01
1.005991500000e-03	1.868306336669e+01
1.006001500000e-03	1.866046679726e+01
1.006011500000e-03	1.863785444027e+01
1.006021500000e-03	1.861522628641e+01
1.006031500000e-03	1.859258232514e+01
1.006041500000e-03	1.856992254574e+01
1.006051500000e-03	1.854724693632e+01
1.006061500000e-03	1.852455548480e+01
1.006071500000e-03	1.850184817794e+01
1.006081500000e-03	1.847912500231e+01
1.006091500000e-03	1.845638594332e+01
1.006101500000e-03	1.843363098621e+01
1.006111500000e-03	1.841086011507e+01
1.006121500000e-03	1.838807331381e+01
1.006131500000e-03	1.836527056521e+01
1.006141500000e-03	1.834245185188e+01
1.006151500000e-03	1.831961715528e+01
1.006161500000e-03	1.829676645673e+01
1.006171500000e-03	1.827389973642e+01
1.006181500000e-03	1.825101697438e+01
1.006191500000e-03	1.822811814953e+01
1.006201500000e-03	1.820520324063e+01
1.006211500000e-03	1.818227222535e+01
1.006221500000e-03	1.815932508120e+01
1.006231500000e-03	1.813636178459e+01
1.006241500000e-03	1.811338231180e+01
1.006251500000e-03	1.809038663803e+01
1.006261500000e-03	1.806737473831e+01
1.006271500000e-03	1.804434658663e+01
1.006281500000e-03	1.802130215683e+01
1.006291500000e-03	1.799824142169e+01
1.006301500000e-03	1.797516435386e+01
1.006311500000e-03	1.795207092494e+01
1.006321500000e-03	1.792896110640e+01
1.006331500000e-03	1.790583486867e+01
1.006341500000e-03	1.788269218206e+01
1.006351500000e-03	1.785953301587e+01
1.006361500000e-03	1.783635733923e+01
1.006371500000e-03	1.781316512032e+01
1.006381500000e-03	1.778995632715e+01
1.006391500000e-03	1.776673092678e+01
1.006401500000e-03	1.774348888612e+01
1.006411500000e-03	1.772023017111e+01
1.006421500000e-03	1.769695474757e+01
1.006431500000e-03	1.767366258037e+01
1.006441500000e-03	1.765035363426e+01
1.006451500000e-03	1.762702787304e+01
1.006461500000e-03	1.760368526039e+01
1.006471500000e-03	1.758032575908e+01
1.006481500000e-03	1.755694933177e+01
1.006491500000e-03	1.753355594018e+01
1.006501500000e-03	1.751014554596e+01
1.006511500000e-03	1.748671810984e+01
1.006521500000e-03	1.746327359247e+01
1.006531500000e-03	1.743981195359e+01
1.006541500000e-03	1.741633315287e+01
1.006551500000e-03	1.739283714911e+01
1.006561500000e-03	1.736932390102e+01
1.006571500000e-03	1.734579336646e+01
1.006581500000e-03	1.732224550322e+01
1.006591500000e-03	1.729868026824e+01
1.006601500000e-03	1.727509761840e+01
1.006611500000e-03	1.725149750976e+01
1.006621500000e-03	1.722787989833e+01
1.006631500000e-03	1.720424473929e+01
1.006641500000e-03	1.718059198779e+01
1.006651500000e-03	1.715692159819e+01
1.006661500000e-03	1.713323352482e+01
1.006671500000e-03	1.710952772122e+01
1.006681500000e-03	1.708580414091e+01
1.006691500000e-03	1.706206273667e+01
1.006701500000e-03	1.703830346125e+01
1.006711500000e-03	1.701452626666e+01
1.006721500000e-03	1.699073110493e+01
1.006731500000e-03	1.696691792736e+01
1.006741500000e-03	1.694308668525e+01
1.006751500000e-03	1.691923732923e+01
1.006761500000e-03	1.689536980992e+01
1.006771500000e-03	1.687148407730e+01
1.006781500000e-03	1.684758008136e+01
1.006791500000e-03	1.682365777145e+01
1.006801500000e-03	1.679971709697e+01
1.006811500000e-03	1.677575800670e+01
1.006821500000e-03	1.675178044947e+01
